content,label
亲爱的会员们，春季来临之际，PLACE百货大楼将举办购物节暨婚庆节的特别活动。在此期间购买指定款服饰可享受折起优惠！同时还有积分抵扣换购礼品的机会哦~化妆防晒同步进行特惠回馈广大顾客的举动真是非常贴心呢～期待您的光临!,0.0
"尊敬的联通用户，您好！感谢您一直以来对联通的支持与信任。我们很高兴地宣布，“月大放价”活动正在火热进行中！即日起存DIGIT元送DIGIT元的优惠就在您的身边。无论你是想要增加话费还是流量需求，""存DIGIT元送DIGIT元""都是一个不容错过的机会哦~活动还有六天就结束啦，所以赶快至我们的营业厅及缴费网点咨询办理吧!如已办理请忽略此信息，谢谢您的支持.",0.0
“多妙屋母婴专营店聚划算品牌NAME击穿底价全店买送活动截止疯抢猛戳网址[URL]，退订回复”。,0.0
您好，师傅。我是嵊州平安车险的梁键。x号到x号平安车险有保费立减活动，给您立减xxx现金保费,0.0
亲爱的客户，感谢您一直以来对我们淘宝店铺的支持。作为最重要的居家客人之一，“咱家”为您提供最优质的产品和服务是我们的荣幸！现在只需购DIGIT元即可享受减DIGIT元的优惠活动哦~您的购物金额已充值到账户中全场满包邮热卖品低至折起的活动正在进行着，欢迎光临我们的网站URLufobkky查看更多商品信息并下单购买!期待与您合作共创美好生活体验!。期待您的回复~。,0.0
尊敬的用户，您好！感谢您一直以来对联通的支持与信任。为了回馈广大用户，我们特别推出春季特惠活动——赠送价值元蜀绣NAME等首手机铃音免费领取URL链接（请点击以下网址获取更多详情）。数量有限先到先得哦~感谢您的关注和支持！,0.0
尊敬的中贸广场的业主您好。女人节马上到了，我们售楼部周末特意为您准备了绿植DIY精致下午茶,0.0
尊敬的客户，还在为每月流量超出套餐内含流量的烦恼吗？现在可以通过PLACE移动DIGIT手机客户端办理流量叠加包并专享折扣优惠。,0.0
“创维集团年终答谢会现场六折起售DIGIT吋LED电视仅售DIGIT元。地点在靠近乳山路源深路的地方询电话。”,0.0
您好，NAME星街PLACE休闲街区稀缺金铺买一层得两层！送分层费三年返租每年收益零风险高回报。现在购买就是赚到哦!热线PHONE请联系我们了解更多详情吧~,0.0
亲，想买车险，找我！想买团险，找我！想买寿险，找我！想贷款，理财，炒股，找我！想办信用卡,0.0
尊敬的客户，感谢您一直以来对PLACE移动的支持与信任。为了答谢老客户的忠诚度，我们特别推出了一项优惠活动！只要您的在网年限达到要求，购买指定品牌的手机即可享受折扣优惠。红米Note、三星Notes等热门机型都在本次活动的范围内哦~快来签订相应协议并消费吧！此次仅限本人凭此短信携带有效证件到各营业厅咨询办理哈～期待您的光临！,0.0
明日抢购金属机身、光学防抖指纹解锁产品，请回复快点[URLcuolk]获取地址。如需退订，发送TD至PLACE即可。,0.0
【[拳头]链家个人借款[拳头]】x天放款，时效超快！链家个人借款【心动+行动】公司缺钱！资金周转困难！卖房买房，先用钱！购买新房急用钱！担保借款要还钱！..找链家一站式服务，资金全搞定！！！在北京有房就有钱【链家个人借款】金额：x万—xxxx万用途不限收费：月收x%（超低价）时效：手续齐全x个工作日放款xxxx年陪在你身边！如有急用钱,0.0
您好，我是专业从事沙发翻新经营的。我们提供为您的爱沙更换皮或布料服务、家庭和酒店套床软包工程等业务；同时我们还为您提供免费上门服务和保修电话（请拨打我的CELLPHONE）。如果您对我们的服务感兴趣并需要进一步了解详情，请回复此短信“NAME”以取消订购.,0.0
尊敬的客户，您好！感谢您选择DIGIT元作为您的服务提供商。为了庆祝国庆节，我们特别推出了一项优惠活动。订购我们的KTJRTC套餐即可享受包含个g流量的省内拨打全国移动网内号码全免URL流量包一份（不含港澳台）。请在收到此消息后尽快回复“PLACE”确认订单并完成支付操作以获得该项福利权益哦~祝您使用愉快！,0.0
祥龙闹元宵、康众送惊喜。农历新年刚过，又逢元宵佳节，值此元宵佳节之际，x月x号康众福特xS店举行“张灯‘惠’结‘财’，大众‘闹’元宵”活动xx小时不打烊。客户到店猜灯谜即可赢取现金优惠（xxx元、xxx元、xxxx元）。订车抽奖、订车可参与砸金蛋抽奖、xxx%中奖。当天您不仅可以享受购车超值优惠，同时我们还推出到店赏车即送元宵汤圆一份、红包给到您,0.0
亲，您在“一淘网”领取的放大卡即将过期了。只需点击以下链接下单即可获得DIGIT集分宝金和NAME元条哦！请注意抢购URL如下：[填写url]。期待您的订单~,0.0
感谢您的来电！【香槟国际】城北销冠，买房首选。x岁就读北师大。香槟国际xx月抢房,0.0
尊敬的用户，您好！为了感谢您一直以来对我们的支持与信任。现在拨打DIGIT按再按使用NAME交话费可享DGIGT折最低金额充DIGIT元无需开通网银工行建行农招行邮储银行等信用卡借记卡均可还可用帮亲朋好友交话费哦感谢您的参与祝您生活愉快,0.0
尊敬的用户，只需一步操作即可参与抢智能手机、再夺百元话费和天气送豪礼活动！点击URL马上参与。详情请咨询客服人员或访问官方网站了解更多信息。【网址】,0.0
广东汇祥盛实业投资有限公司恭祝各位羊年吉祥，万事如意。本公司专业车贷房贷，押证不押车，二手车分期，手续简便，当天放款,0.0
PLACE皮草年终大促！男女款水貂等厂家直销全场折封顶特价起拍元。在宾馆二楼的PLACE展厅内欢迎您前来选购CELLPHONE号码为您预留了位置哦~,0.0
六一即将来临，飞凡网会员们快来万达欢乐游乐场参加帐篷音乐节、儿童嘉年华吧！这里有缤纷梦幻的视觉盛宴和众多萌宝进店享特权。您还能在市集上免费领取精美礼品并畅玩儿童乐园；购物折上再打折优惠更明显哦~更有众多的儿童商户参与活动惊喜不断，期待您的光临!,0.0
x.凡x月x曰至x月x曰到店的臻美佳人消费美容任意项目，劲爆价！！！xx元x，活动期间美容养生项目,0.0
亲爱的用户，您的京东订单已成功下单。期待尽快为您送达！如有疑问请致电1234567890,0.0
"""PLACE俱乐部大减价多种商品最低折起！会员另享DIGIT种产品优惠。房门式挂衣钩只要DIGIT元数量有限抢货要快回复DIGIT退订。""",0.0
尊敬的客户，感谢您使用我们的服务。以下是您的消费情况：1.您本月实际个人消费为DIGIT元；2.截止至月日点，本月的免费项目包括国内数据流量可享受DIGITmb、虚拟网内本地通话时长可享受DIGIT分以及夜间全国流量可使用DIGITmb等福利已全部用完或剩余可用量较低（具体见下表）；3.在省内赠送的流量方面也有相应的优惠活动可供参与并获得更多赠送流量的机会；4.我们提醒您可以下载官方APP以更便捷地查询话费和流量信息了解最新优惠政策及折扣等信息并提供在线客服支持帮助解决问题如有需要请点击以下链接进行下载[URL]。,0.0
您好，我是德宏龙泰通达xS店穆雪梅，欢迎来店看车试驾看车,0.0
亲爱的顾客，NAME官方旗舰店今日起加入购物车即有机会赢取一台全新ipadminiNAME！新品优惠买变惊喜折扣，提前知晓最新活动信息。如有疑问请回复此消息以获取退订链接哦~,0.0
OldNavyPLACE前最后加码促销！全场折价商品除外售完即止。官网同享退订请回复Y哦~,0.0
DIGIT退订PLACE俱乐部，冬季大减价开始啦！四百余种产品低至折起。数量有限售完即止为爱家换新装快来吧!,0.0
美食佳园，这次积累的DIGIT分总积分可以换取以下菜品任选一份仍需再积攒一些分数。如果您想兑换一条烤鱼或以下的任意一道菜品的Digi元数（请填写具体金额），只需拨打商家电话PHONE免费订位并点击URLs进行预订即可参与赢取电影票的活动哦！评论区也欢迎您对本次消费发表意见和反馈~,0.0
尊敬的用户，感谢您对联通手机服务站的关注和支持。为了回馈广大用户，我们特别推出了一项福利活动——免费领取DIGITm微信流量和游戏大礼包！只要点击链接参与抽奖就有机会获得丰厚的奖品哦~赶快行动吧！详情请访问我们的官方网站或咨询客服人员了解更多信息。期待您的积极参与与支持！,0.0
克丽缇娜美容院欢迎您。专业提供美容，美体，护肤等。忙音请拨：xxxxxxxxxxx,0.0
惊爆好消息：鑫玛丽艳美容院为答谢顾客朋友们的长期支持，在三八节之际凡在本月xx日前到店均可获得礼品一份,0.0
达芙妮集团大品牌全场折起后再享满减款热销美鞋等你带回家。如您还有其他问题需要解答，欢迎随时向我提问.这条信息不可用于退订服务哦！,0.0
本公司销售市面上各种车型，提供车险续保，车辆年审,0.0
今日头条URL9月日带会员操作股票神开股份，DIGIT明日强力拉高以上。本站已完成实力证明舱的验证环节！欢迎您前来体验我们的专业服务能力~,0.0
“首府买房送按揭平米限时抢购限量准现房！月日开盘倒计时天史最低DIGIT元m起！”,0.0
周四限时积分翻倍换！DIGIT会员卡带在身边兑换现金券。使用您的数字分可兑Digi元现金卷哦~全场通用退订td娇兰佳人等你来体验!,0.0
秋上新大促倒计时，满DIGIT积分换币抵现！千元券即将过期。唯品会欢迎你退订回URLwpb。,0.0
旁、离江边紧紧xxx米、高端住宅项目、大型梦幻迪士尼活动截止x.x号、带小朋友来玩、现已火爆认筹中、有朋友买房可以跟我介绍过来找我小赵,0.0
尊敬的会员，优购时尚PLACE的优惠券已成功发放至您的账户。现在使用万款商品折上再收券功能即可享受独享价和积分加价购买等专属福利！夏季新品现已优先推出供您选择回馈活动期间请您放心选购无需退订任何信息如有疑问请随时联系我们团队感谢您的支持与信任我们将竭诚为您服务,0.0
尊敬的用户，欢迎您参加翼时代网站的活动！在活动期间订购夜间流量包吧。DIGIT元/g0元套餐即时生效；晚点到次日早点尽享夜间NAME时段快感点击URL进行订购即可成功预订用户请记得每天正午点整点开抢话费大奖等您来抢哦,0.0
工商银行温馨提示：您的账户近期交易频繁，为保障资金安全请尽快核查。详询回复1退订回N中国工行保护您金榜题名、财源广进！,0.0
尊敬的用户，联通为您免费赠送一首由我提供的歌声里铃音。您只需拨打指定的数字按键试听或下载该铃声回复相应的数字即可获得免打扰服务体验！,0.0
“尊敬的用户您好！您账户DIGIT年底将清零的积分可以兑换唯品币进行购物抵现。各大品牌正在圣诞狂欢活动中哦~请回复URLjfm获取更多信息或退订。”,0.0
亲爱的会员，祝你在旺点美发店的元旦快乐！在这个特殊的日子里，我们为你的烫染提供超低折扣。作为我们的尊贵客户，你还可以领取更多的优惠和洗发水等礼品哦!欢迎您到店内享受更多惊喜与欢乐.祝您节日愉快~,0.0
尊敬的圣上，您好！NAME旗舰店的预定产品所剩不多了。这里实惠的价格给力、品质卓越的产品非常难得。如果您再不及时将它带回NAME旗舰店的话，我可就留不住了哦~请及时付款并告知小店您所在地信息以便我们尽快为您送货上门吧～,0.0
欢迎来到北京，体验古都的魅力！长城、故宫等著名景点等你探索。祝你旅途愉快！”,0.0
性春季养生，到场客户将获赠价值千元专业亚健康检测一次。名额有限,0.0
OldNavy购物满DIGITNAME享折扣多买优惠更多商品减价中。详询官网或门店地址为龙华PLACE路号；如有疑问请回复退订哦！,0.0
尊敬的中移通讯星级客户，您好！我们非常荣幸邀请您参与“DIGIT送DIGIT元话费再免费送新型智能机”活动。作为我们的尊贵用户，您可以享受额外的优惠和礼品赠送服务。此外，“PLACE绒保温被或高档电压力锅无最低消费”，让您在购物时更加轻松自由。“恒基旗舰店宾馆对面”——欢迎光临体验更多惊喜产品和服务！感谢支持中移通讯，祝您生活愉快！,0.0
尊敬的客户，截止XX月XXX日您个人实际消费XXXX元。当前余额为XXX元。本月可享受国内数据流量达XXXmb，已使用XXXmb；剩余可用XXXmb;飞享套餐内含国内语音可达XXX分、夜间全国流量可达Xmb以及结转后仍未使用的国内数据流量达XXXmb.为了方便查询话费和了解最新优惠信息建议您下载官方APP并注册登录账号以便在线客服为您提供充值折扣服务。点击下方链接即可立即体验！URL,0.0
尊敬的联通用户，您好！我们为您提供机动战姬独家礼包免费领取服务。包含暴动者M型、DIGIT钻石和DIGIT金币等道具玩就送。下载游戏免流量可为您节省使用手机号即可在游戏中快速登录点击下方链接立即领奖玩游戏还有更多特权等你来拿快来试试吧,0.0
“天猫丝蕴官方旗舰店还记得我们的初次相遇吗？与您相约年中促全场不止DIGIToff99元秒杀。拍立得、叠享八重礼遇等福利等你来赢取！祝您购物愉快！”,0.0
亿酷服饰PLACENAME百货全场折详询电话。厂家直销量身定制皮衣、羊绒大衣等全系列皮革产品！如果您有任何疑问或需求请随时联系我们哦~,0.0
"""年中大促来袭！ASOS天猫旗舰店千款潮品折起。满减优惠活动不断且包邮哦~赶快领取专属你的优惠券吧！""",0.0
亲爱的广场店美食文化节大牌活动开始了！五楼家居童品玩具折上再享限时加码优惠。DIGIT回复退订信息哦~,0.0
亲爱的，最近忙吗？我想你了。记得常回来看看超市生鲜全场打折的消息哦！赶紧点击链接选购吧。[URL]回复TD退订,0.0
【建设银行】尊敬的客户，您好！感谢您一直以来对建行的信任与支持。为保障您的账户安全和资金利益最大化，我们建议您定期更新网上银行的登录密码并启用最新版的网银盾.详情请咨询我行专业人员或前往就近营业网点办理相关业务手续。【中国建设银行业务通知】。,0.0
鲜花再美比不过你的笑颜,0.0
香港莎莎养生会馆x月x日隆重开业，为了感谢您的光临于支持，特此回馈您酵素养生《周卡一张价值xxx》酵素浴的效果：它是自然发酵生成的热度达到xx度以上，让身体由内而外热起来，直至身体各个脏器，加速体内的血液循环，在自然的热能下补充温度驱除寒气，排除血液中的毒素，适用于，便秘.神经衰弱.更年期.三高人群.风湿.颈椎病.月经不调.妇科炎症.手脚凉等人群,0.0
新订单已完成！查看详情请点击链接。,0.0
尊敬的用户，感谢您参加DIGIT存话费送电子券活动。您的账户已成功充值DIGIT元的话费和等额的电子优惠券（价值DIGIT元的电子代金卷）。请在DIGIT年月日之前使用这些福利以享受百分百回馈活动的最后机会！如果您需要更多信息或规则详情，欢迎前往营业厅咨询了解并选择获赠等额充值卡的活动参与方式。这是一个难得的机会来获得额外的存款奖励哦~赶快行动吧!,0.0
新订单已完成。,0.0
故元宵佳节和三八妇女节将至，幸福瞬间降临，x月x日，一个伟大而神圣的节日，人们对此普天同庆共赞女性的伟大，这也是xxxx年女性姐妹的第一个伟大的节日，哈弗汽车商丘宏丰xS店为此特备豪礼陪您和您的家人一起庆祝，x月x日—x日全天恭候您的到来，机会瞬间即逝，三重好礼在这里，您还在等待吗？一重好礼，凡活动期间女性进店即送汤圆一份，与家人共享甜蜜，数量有限送完为止，二重豪礼活动x月x日当天夫妻双方凭结婚证试乘试驾即送女士高档手表一只，三重豪礼，购车优惠多多，活动期间女性购车全系车型均有神秘价格优惠，详细热线哈弗xS店张宇xxxxxxxxxxx地址,0.0
尊敬的XXX妈妈，您好！我很少给您发短信是怕打扰您。但这次真的不同，我想向您推荐一款非常划算且美味的水果泥产品袋装只需DIGIT元（地址：URL）。如果您对此感兴趣并愿意尝试这款食品的话请回复“回n”即可退订此信息哦～,0.0
【长春百维公司】xxxx年，新出路在哪里？只要你想“说不”，百维带上你，让你的业绩腾飞！百维强势品牌，一款产品，兜底xx%的美容院顾客，不愁“人卖”；百维最霸气的模式，一套方法，让美容师不用监督自动卖，不愁“督卖”。xxxx年x月xx-xx日，“开创蓝海，共赢未来”，蓝海战略领袖峰会，终极盈利系统，神器连环销售将公布美业。x天x夜，给你一次见证百万业绩的机会,0.0
1.周末愉快！一起去逛街吗？,0.0
尊敬的用户，您好！为了感谢您一直以来对PLACE的支持与信任。我们特别推出了一款夜间流量包活动。在DIGIT次日期间使用该流量包可以享受优惠价格和更多的应用推荐服务哦~想要办理加油包的移动手机用户可以通过营业厅进行充值操作并最高获得DIGITMB的免费赠送量呢!首次充值的客户还可以额外再获赠元金额度，赶快猛戳下载链接吧!(URL),0.0
“盖房买好砖高压蒸汽蒸煮质量高从优。大量批发加气块厂址在PLACE区恒成砖厂，电话是PHONE。”,0.0
京润珍珠旗舰店预售护肤品现在有优惠活动！预售价折起定金翻倍使用券减元。购买就送礼包包邮到家并可退订哦~回复td取消订单哈～,0.0
忙吗？我是绿萝路纤纤伊人减肥养生中心的小秦，三八妇女节优恵活动开始了，三八期间本店所有产品x、x折，三八当天在本店消费的顾客,0.0
亲，鉴于您颜值爆棚NAME（您的名字），诚挚邀请参加名为“双狂欢盛宴”的提前进店抢红包、收藏加购商品并有机会获得免单的双倍优惠活动。请点击以下URL链接进入店铺：URL退订回td即可参与！,0.0
PLACE芭迪亲岁末积分兑换开始啦！月日前芭迪各连锁店可兑换个别逾期清零哦。双倍积分的超值礼金卡限量发售中（请在指定时间前往购买）。如有疑问或需要退订，欢迎拨打我们的客服电话回复td即可取消订阅服务。（联系我们时请您提供详细信息以便于为您提供更优质的服务）,0.0
尊敬的客户，您好！我们很高兴地通知您参加一项特别活动。只要您的号能办交DIGIT元送价值千元智能手机再送DIGIT元话费的活动正在进行中。为了参与此项优惠，请您在前往甲尔坝村PLACEPLACEDIGIT米中国移动专营店的时候带上身份证即可享受我们的专属服务并获得丰厚的礼品和福利。请注意此次活动的截止日期只有天时间哦！期待您的光临！,0.0
手机厂家NAME大型促销购金立WECHATNAMEoppo手机送笔记本电脑和学习机话费最低DIGIT元起地址旧一中西底电话PHONE。发送这个信息给朋友吧！,0.0
亲爱的秀颜美容养生会所贵宾新年好！一年一度的三八女人节即将来临，为感谢您一路来对我们的支持，三月x日、x日两天时将推出xx元体验美胸,0.0
银城.一方山，南城方山下，南广旁，大型低密度花园墅区，xx㎡三房xx㎡四房。如现场预交一万元诚意金，即可参与提前选房,0.0
思念礼包已为您保留至DIGIT过期。如未领取请点击URLhnssqq直达链接进行兑换全品类优惠券及免运费福利哦！回复td可退订。,0.0
“福建之旅启程在即！期待您在此留下难忘记忆。”,0.0
中国银行账户信息更新提醒：尊敬的客户，您的账号已成功升级。如有疑问请致电95618客服热线。【中行通知】,0.0
人类的两大欲望：性欲和食欲（最难掌控的）春节无法逃脱多吃，多喝…其实吃了多少不重要，重要的是吃了之后懂得怎么排！年后第一时间请及时清理肠胃……●万病之源于肠道●释、道、医三家有个共同的秘诀：“欲要长生，腹中常清，欲要不死，肠无渣滓”。——清理肠可以让你健康长寿，减少疾病。●请关注飞来爱开年第一场x月xx一xx号《家族健康智慧》体内环保排毒疗法可清理x-xx斤多余脂肪、胆固醇、垃圾，毒素……【特邀分享嘉宾】国际养生学家朱鹤亭长老国际著名养生学家、中华医学家、食疗学家、玄学家、武学家。曾为中央领导干部治愈过多种疑难疾病。同时有多国国家元首、政府要员慕名就医,0.0
尊敬的顾客您好！祝您元宵节快乐！三八节即将来临,0.0
中通快递已到达，请携带有效证件前往取件。,0.0
紧急通知：韩熙贞旗舰店新品套件限时促销，购买即送DIGIT元券。尾款可用此劵抵扣至DIGIT元为止！请注意仅在短时间内下单才可享受此次优惠哦~手慢无!请点击以下链接退订不实信息:[URL]。期待您的光临!。,0.0
参加当当亲开学悦读书万图书全场活动每满DIGIT可减DIGIT多买多送还有更多优惠在PLACE中华书局等你哦！快去URL查看吧。如有需要可以退订哟~,0.0
尊敬的用户，您好！中移通信紧急通知。新密移动于DIGIT号缴DIGIT元送新款NAME大匹空调蚕丝被及大屏g手机话费流量活动正在进行中。错过再无PLACE路机会难得请尽快参与抢购吧！如有疑问可致电10086咨询客服人员或前往当地营业厅了解详情并办理相关手续谢谢您的支持祝您生活愉快工作顺利中国移动,0.0
尊敬的用户，大润发婴幼儿商品满指定金额立减优惠活动火热进行中！欢迎选购奶粉、辅食等用品以及奶瓶、奶嘴和纸尿裤这些必备品。同时购买我们的大润发货有品牌产品更是超值选择哦~快来享受购物乐趣吧!,0.0
尊敬的用户，您的手机卡使用年限即将到期。为了确保您能够继续享受通话和短信功能服务畅通无阻地体验PLACE通讯网络和服务，我们强烈建议您尽快到营业厅免费更换新的电话号码保持不变的卡片以避免任何不便或中断影响到您的工作和生活.如有疑问请随时联系我们的客户服务团队获取更多帮助和支持谢谢！,0.0
尊敬的PLACE店家，恭喜建材馆开业并推出爆款吸顶灯和马桶！元上官网抢先订购免费送货上门服务。如有装修方面的问题请随时联系我回n退订电话号码：XXXXXXX,0.0
闹元宵庆x.x，幸福女人节,0.0
欢迎来到美丽的东北，这里有壮丽的风景和热情好客的人们。,0.0
亲爱的NAME嘉华您好！才者普洱茶旗舰店欢迎您。上次购买的普洱茶叶是否满意？最近我们上架了很多好喝的优质产品并推出了促销活动哦~为了感谢您的支持与光顾，我们还特意赠送优惠券一份以供下次品尝之用.期待您的再次莅临选购!祝您品茗愉快～,0.0
清凉来袭夏装清仓打折！VIP顾客进店可免费领取棒冰。黄金抄底价、部分商品折上再享优惠活动火热进行中!购物满额即可抽取浪琴手表哦~快来银泰PLACE享受购物的乐趣吧!。,0.0
面膜全店特价，数量有限,0.0
尊敬的PLACE黄金VIP，您好！为了庆祝抗战DIGIT周年纪念月号活动相约在PLACE黄金共享盛举。凭短信可免费进店领取DIGIT元饰品一份哦~地址就在PLACE步行街对面PLCE黄金店铺电话是：DIGTPHONE.期待您的光临!,0.0
"""NAME月至日一起为爱狂欢，到大专柜每天抢货价同品牌情趣商品低至折起!详细信息请见店内宣传。""",0.0
售楼部新春优惠，有一口价房源，购房首付可以付首付的一半,0.0
尊敬的客户，感谢您使用交通银行信用卡。您的积分已到期并可兑换为您心仪的好礼！请点击[链接]，逾期将失效。[交行],0.0
尊敬的客户，您的账户将于2035年1月8日到期。请及时更新资料以确保使用正常。[邮政储蓄银行],0.0
岁宝百货特价彩电全国包邮仅售DIGIT元/吋限量销售智能款仅需再购买n即可退订。,0.0
亲爱的恒大业主们，新年里有没有朋友想买房子的呀，恒大城老带新活动依然是百分之二购物卡，也就是说xx万的房子可以拿xxxxx元的购物卡,0.0
年末最后不容错过的大活动！来创维大厦参加我们的极清电视和冰箱展示吧。请尽快咨询截止日期并询问我关于DIGIT元手机的信息哦~,0.0
亲爱的风亲，媄化妆品新风尚低至DIGIT口红色号繁多。只需支付元一支！现已将相关链接及赠品信息送达到您的账户中哦~如需退订请猛戳URL回t即可完成操作!,0.0
亲爱的姐，安安丽人美容院：粉红三月关爱传递，凡x月x日到店的会员，均可赠送精美礼品一份和价值专xxx元专业DRT超声透视仪一次,0.0
尊敬的客户，您好！PLACE移动针对v网客户提供岁末超低价购机活动。各类畅销机型厂价直销中包括苹果、三星等品牌以及小米和酷派手机现货热销。我们保证销售品质并提供更便利售后支持服务购买便宜的手机无需上淘宝，欢迎您在PLACE选购详询您的客户经理NAMECELLPHONE,0.0
您好，我是南通阳光车险的高经理，给您发短信就是说我们公司x月x号办理车险最少送xxx到xxx之间的中石化加油卡，女性车主有特别优惠,0.0
月日，爱家NAME店举行奶粉专场活动。仅限一天！欢迎前来参加并选购NAME系列罐装产品即可获赠其他系列的罐子及玩具套件和大黄鸭等礼品（送大礼包）。快来抢购吧!,0.0
跃宇-天骄国际回馈新老业主特推出老带新送金条活动，新客户在春节期间购房可享受多重优惠,0.0
您好，老名楼有惊喜！现在黄金每克优惠十元并终身免费调换一次。同时您还可以享受新款工费七折的优惠政策哦~此外还有钻石、彩金和翡翠等商品打折活动进行中~~PLACE医院对面就是我们的店铺，欢迎前来选购!,0.0
尊敬的客户，诚邀您品鉴昌盛佳园样板房。现推出优惠活动：万元套房屋享受钜惠！欲购从速哦~恭迎您的光临与财富热线电话号码请拨打XXXXXXX联系我们了解更多详情和优惠政策。期待您的来电及参与我们的购房计划!,0.0
【交通银行】尊敬的用户，您的账户已成功开通。如有疑问请致电：0123456789。【交行客服部】。,0.0
您好，我是华庭国际售楼部置业顾问张利辉，项目正在进行团购，目前均价xxxx，本月x号涨价至xxxx，如有购房意向可在x号前预订，享受购房优惠，地址：和平路与平安大街交口西南角,0.0
情人节快到了，组美化妆品店邀请您任性到底享受优惠礼盒套装！这里有众多名牌洗护超低价商品折上再打折起活动。无论您的购物额度达到多少都可以送货上门哦~快来组美的专柜为您的爱人挑选礼物吧!,0.0
尊敬的用户，为了响应人民的号召并提升联通宽带的服务质量与用户体验。我们特别推出钜NAMEm光纤宽带的优惠活动！仅需DIGIT元即可享受高速、稳定的网络服务体验。错过这次机会将再等一年哦~即日起至月DIGIT日期间内您可在当地任意一家联通营业厅办理此业务（PLACE）。期待您的光临！如有任何疑问请随时联系我们的客服热线：（电话号码）或访问官方网站进行咨询了解更多详情。（网址链接地址）祝您生活愉快！,0.0
尊敬的用户，您好！即日起联通公司针对老用户推出G主副卡业务。DIGIT元档及以上即可办理主副卡合账缴费套餐共享互拨免费老人小孩齐享优惠专享识别码：DIGIT凭此识别码到当地联通营业厅即可办理,0.0
鸿星尔克旗舰店爆料品牌团怪我咯全场DIGIT元起享折后满减抢免单现在我在聚划算等你就赶快下单吧！,0.0
丽诗碧雅美容院三八特惠：充xxxx元送xxxx元，此活动只限x.x当天有效，过期不候,0.0
三月优惠进行到底，百谷NAME净水专注健康饮水二十余年。如果您是尊贵的会员并赏花踏青迎明媚春光的同时又注重养生享受优质生活的话，那么您一定不要错过我们的这次活动！如需退订请回复n即可.三月特惠持续不断，我们专注于提供健康的饮用水已经超过二十年时间了。作为尊敬的客户并且喜欢欣赏美丽的花朵、漫步在绿意盎然的草地中感受温暖的阳光同时关注身体健康和追求高品质的生活方式的朋友们来说，千万不要错过了这次的特别优待哦!如需要取消订阅请您回信n。,0.0
【富虹太子城】开年钜惠，xx—xxx平河景现房，xxxx元/平起价！您买房，我们送装修,0.0
尊敬的NAME，惊喜到了！前拨我家的HOTLINE仅输入数字DIGIT即可获得原价DIGIT元的信心药业骨他命第代软骨修复法全面营养关节产品。请回复确认收货地址并支付相关费用以完成购买哦~,0.0
亲爱的姐妹们，三八妇女节即将到来，肽美一生美容院对姐妹们的关心特推出：凡购买任何产品xxxx元,0.0
高薪招聘:广州尚业房地产代理有限公司，专注商业地产租售，诚聘销售精英,0.0
尊敬的孩子王会员，孩子王的NAME会于本月DIGIT日在PLACE店正式启动！全场购满返DIGIT的优惠券等你拿。使用光大信用卡并刷完所有金额即可获得ido便当包套装一份哦~赠品共DIGIT份发完后即止，如有疑问请咨询店内工作人员或拨打PHONE。退订回TD,0.0
泥岗东路路桥大厦xxx酒店总经理郄滢携全体员工感谢您和朋友们的支持！祝大家新的一年里合家欢乐！心想事成！现新鲜刚到内蒙稀拉穆仁草原羊肉和羊排：xx元/斤，特别推介养生汤石斛炖肉汁：xx元/位，（功效：补五脏虚劳，强阴益精，益智除惊，补内绝不足）还有多款美味实惠农家土特产山货任君选择,0.0
您好，兴一广场元宵节大优惠！活动期间，在兴一广场购房，还可以享受额外优惠活动。客户在享有常规付款折扣优惠外,0.0
尊敬的求职者：非常抱歉您错过了宣讲会，但请不要担心。您可以登录我们的URL查看最新的全国高校宣讲信息和工作机会。我们提供实时短信提醒服务，让您不再错过任何重要的招聘信息和活动通知。如果您想了解更多关于校园招聘的信息或成为金领会员并享受更多的特权和服务（如在线视频培训课程、名师指导等），请回复“xyzp”订阅相关服务和内容。我们将竭诚为您提供最优质的服务和支持！祝您早日找到满意的工作岗位！,0.0
“新品mate的升级版matesPLACE易购门店预约只需预交DIGIT元即可获得优先购买权和降噪耳机一份。数量有限惊喜不断PLACE等你！快来体验吧！”,0.0
“亲爱的COCO皮草粉丝们，NAME点co家七夕特供新品现已上架！全场折扣优惠并可领券换购。三天狂欢活动即将开始!戳这里了解更多信息或直接约起前往店址体验吧~退订请回复T。”,0.0
尊敬的会员，加微信即可领取DIGIT块NAME机芯精美手表一块（男女通用）。先到先得哦！如需退订请回复n。,0.0
即将对全馆家居进行调整和改装，现全场清仓大促销！部分家纺折价优惠、牛皮席也有折扣。家电特惠样机也参与打折活动哦~这是前所未有的低价购买多样屋的体验!,0.0
精选连帽卫衣低至折起！无论大人小孩婴儿商品都有优惠。在官网购买可享受同享服务并支持退订哦~,0.0
xxxx年宅急购房产，先面向社会诚招销售精英，待遇从优：工资待遇：底薪xxxx—xxxx元（无责任底薪）提成xx%——xx%高额度的提成，高额度的奖金。无底薪提成xx—xx%每三个月进行一次销售经理竞聘，给你最好的发展平台。只要您敢想，您敢干。评选月度销售冠军奖,0.0
尊敬的客户，您的圆通快递已到达[具体地址]，请凭取件码领取。如需帮助或有任何疑问，请致电13xxxxxxxxx.期待您的光临!,0.0
缘始养生馆三八优惠活动!大放送(仅限x月x日至x月x日期间)本店为迎接“三八妇女节”的到来,0.0
